Unnamed: 0,regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
546,13,Galicia,1984,4.89931430724034,,,,,,,,,,,,,19.6235446929932
547,13,Galicia,1985,4.99778645135988,,,,,,,,,,,,,21.136173248290998
548,13,Galicia,1986,5.2779205592487,,,,,,,,,,,,,17.2311058044434
549,13,Galicia,1987,5.56576687143517,,,,,,,,,,,,,17.396068572998
550,13,Galicia,1988,5.90952590205812,,,,,,,,,,,,,18.439764022827102
551,13,Galicia,1989,6.254498749520231,,,,,,,,,,,,,20.4401321411133
552,13,Galicia,1990,6.453227806145789,,,,,,,,,,,,,21.5044841766357
553,13,Galicia,1991,6.641602591084469,,,,,,,,,,,,,21.5099925994873
554,13,Galicia,1992,6.5444872196113595,,,,,,,,,,,,,21.2633037567139
555,13,Galicia,1993,6.447514803945531,,,,,,,,,,,,,20.2256679534912
556,13,Galicia,1994,6.556483739718339,,,,,,,,,,,,,20.761928558349602
557,13,Galicia,1995,6.68866033044688,,,,,,,,,,,,,22.020811080932603
558,13,Galicia,1996,6.86246800579299,,,,,,,,,,,,,
559,13,Galicia,1997,7.13853179574251,,,,,,,,,,,,,
560,14,Madrid (Comunidad De),1955,4.594472815942099,,,,,,,,,,,,,
561,14,Madrid (Comunidad De),1956,4.78663244304641,,,,,,,,,,,,,
562,14,Madrid (Comunidad De),1957,4.96343913945904,,,,,,,,,,,,,
563,14,Madrid (Comunidad De),1958,4.90616964837613,,,,,,,,,,,,,
564,14,Madrid (Comunidad De),1959,4.84640104571127,,,,,,,,,,,,,
565,14,Madrid (Comunidad De),1960,5.16109689921183,,,,,,,,,,,,,
566,14,Madrid (Comunidad De),1961,5.632604813105849,2.41000008583069,2.4500000476837203,23.0799999237061,8.14000034332275,53.369998931884794,10.5600004196167,,,,,,,
567,14,Madrid (Comunidad De),1962,5.84083127825644,,,,,,,,,,,,,
568,14,Madrid (Comunidad De),1963,6.024492879963981,2.35999989509583,2.19000005722046,23.190000534057603,8.23999977111816,54.7400016784668,9.27999973297119,,,,,,,
569,14,Madrid (Comunidad De),1964,6.09932893754686,,,,,,,122.863471984863,1709.73864746094,220.303680419922,55.36328125,51.79325866699221,,14.728869438171401
570,14,Madrid (Comunidad De),1965,6.15202820120591,1.7699999809265101,2.07999992370605,24.9300003051758,8.67000007629395,51.7000007629395,10.8500003814697,127.15397644043001,1765.89123535156,233.303817749023,57.760772705078104,53.870365142822294,,15.7073917388916
571,14,Madrid (Comunidad De),1966,6.11046859449198,,,,,,,131.31326293945298,1826.0283203125,247.787292480469,60.510440826415994,56.101985931396506,,16.8277263641357
572,14,Madrid (Comunidad De),1967,6.057340899252,1.46000003814697,1.87000000476837,24.280000686645497,8.56999969482422,51.8199996948242,12.0100002288818,135.343994140625,1893.69494628906,264.619781494141,63.632286071777294,58.7012596130371,,16.7447471618652
573,14,Madrid (Comunidad De),1968,6.2531419768738,,,,,,,139.24880981445298,1944.68811035156,305.73028564453097,66.9298782348633,60.433292388915994,,15.958457946777301
574,14,Madrid (Comunidad De),1969,6.43558976174218,1.32000005245209,1.7799999713897698,23.690000534057603,8.17000007629395,51.939998626709006,13.109999656677198,143.030258178711,1996.40441894531,348.025024414062,70.555290222168,65.3297500610352,442.450012207031,17.4400634765625
575,14,Madrid (Comunidad De),1970,6.543344880675829,,,,,,,,,,,,,19.7359714508057
576,14,Madrid (Comunidad De),1971,6.67473565030527,,,,,,,,,,,,,16.3634643554688
577,14,Madrid (Comunidad De),1972,7.08690382895624,,,,,,,,,,,,,17.7570724487305
578,14,Madrid (Comunidad De),1973,7.47500748948961,,,,,,,,,,,,,19.0428199768066
579,14,Madrid (Comunidad De),1974,7.655669634289759,,,,,,,,,,,,,18.3821659088135
580,14,Madrid (Comunidad De),1975,7.816338014752481,,,,,,,,,,,,,16.296066284179698
581,14,Madrid (Comunidad De),1976,7.70708403904688,,,,,,,,,,,,,14.8248138427734
582,14,Madrid (Comunidad De),1977,7.59997178540506,,,,,,,,,,,,,15.1333360671997
583,14,Madrid (Comunidad De),1978,7.3900315939307495,,,,,,,,,,,,,14.932092666626
584,14,Madrid (Comunidad De),1979,7.32147992593634,,,,,,,,,,,,,14.467070579528801
585,14,Madrid (Comunidad De),1980,7.4171661751776305,,,,,,,,,,,,,12.1411733627319
586,14,Madrid (Comunidad De),1981,7.5321340247652495,,,,,,,,,,,,,10.5835418701172
587,14,Madrid (Comunidad De),1982,7.542845250129429,,,,,,,,,,,,,11.082971572876
588,14,Madrid (Comunidad De),1983,7.558554698657531,,,,,,,,,,,,,10.789205551147498
589,14,Madrid (Comunidad De),1984,7.699228443101081,,,,,,,,,,,,,9.3316707611084
590,14,Madrid (Comunidad De),1985,7.83918915187179,,,,,,,,,,,,,10.2985944747925
591,14,Madrid (Comunidad De),1986,8.347614967152241,,,,,,,,,,,,,11.6767740249634
592,14,Madrid (Comunidad De),1987,8.84961474455959,,,,,,,,,,,,,12.7537307739258
593,14,Madrid (Comunidad De),1988,9.25449871465296,,,,,,,,,,,,,13.909849166870101
594,14,Madrid (Comunidad De),1989,9.65795487003713,,,,,,,,,,,,,15.587666511535598
595,14,Madrid (Comunidad De),1990,9.80648421042649,,,,,,,,,,,,,15.4658737182617
596,14,Madrid (Comunidad De),1991,9.96358218243448,,,,,,,,,,,,,16.876277923584002
597,14,Madrid (Comunidad De),1992,9.84004570122822,,,,,,,,,,,,,16.3416538238525
598,14,Madrid (Comunidad De),1993,9.718651813767499,,,,,,,,,,,,,15.583446502685499
599,14,Madrid (Comunidad De),1994,9.88217669533035,,,,,,,,,,,,,17.076150894165
600,14,Madrid (Comunidad De),1995,10.098542924677801,,,,,,,,,,,,,17.134010314941403
601,14,Madrid (Comunidad De),1996,10.322764749971,,,,,,,,,,,,,
602,14,Madrid (Comunidad De),1997,10.73264781491,,,,,,,,,,,,,
603,15,Murcia (Region de),1955,1.67952011531164,,,,,,,,,,,,,
604,15,Murcia (Region de),1956,1.76428168611981,,,,,,,,,,,,,
605,15,Murcia (Region de),1957,1.85032844271056,,,,,,,,,,,,,
606,15,Murcia (Region de),1958,1.8873892999042698,,,,,,,,,,,,,
607,15,Murcia (Region de),1959,1.9240932034206701,,,,,,,,,,,,,
608,15,Murcia (Region de),1960,2.11860898629967,,,,,,,,,,,,,
609,15,Murcia (Region de),1961,2.30548404278465,23.850000381469698,9.85999965667725,19.4699993133545,5.23999977111816,34.7099990844727,6.880000114440921,,,,,,,
610,15,Murcia (Region de),1962,2.5214224943124504,,,,,,,,,,,,,
611,15,Murcia (Region de),1963,2.73907445424354,22.3400001525879,9.40999984741211,19.8899993896484,5.7399997711181605,35.819999694824205,6.78999996185303,,,,,,,
612,15,Murcia (Region de),1964,2.85125684479379,,,,,,,110.02625274658199,429.20654296875,24.416200637817397,8.23727226257324,4.2267751693725595,,16.863357543945302
613,15,Murcia (Region de),1965,2.96593834692599,18.520000457763697,11.1999998092651,19.8099994659424,6.5100002288818395,36.22999954223629,7.7399997711181605,108.333282470703,429.5390625,25.2321701049805,8.52175331115723,4.29338550567627,,18.2309856414795
614,15,Murcia (Region de),1966,3.0991860166068603,,,,,,,106.665687561035,430.465148925781,26.1326198577881,8.85069179534912,4.366624832153319,,24.4878005981445
615,15,Murcia (Region de),1967,3.2272922893961096,17.370000839233402,10.770000457763699,18.8600006103516,6.369999885559079,36.939998626709,9.69999980926514,105.023094177246,432.902587890625,27.1941242218018,9.22547721862793,4.462040424346919,,24.7873210906982
616,15,Murcia (Region de),1968,3.4611540431807404,,,,,,,103.405128479004,433.731048583984,30.591402053832997,9.61625862121582,4.48619937896729,,19.002290725708
617,15,Murcia (Region de),1969,3.7061554539104904,14.6800003051758,9.89999961853027,20.1900005340576,7.59000015258789,37.189998626709,10.4499998092651,101.81143951416,434.63644409179705,33.8780860900879,10.0437860488892,4.736140727996831,73.36000061035159,20.8658714294434
618,15,Murcia (Region de),1970,3.90638380314888,,,,,,,,,,,,,21.767267227172898
619,15,Murcia (Region de),1971,4.08647543224257,,,,,,,,,,,,,21.015216827392603
620,15,Murcia (Region de),1972,4.37946292340023,,,,,,,,,,,,,21.2000560760498
621,15,Murcia (Region de),1973,4.666952281909411,,,,,,,,,,,,,23.023460388183604
622,15,Murcia (Region de),1974,4.69780066325916,,,,,,,,,,,,,24.4522171020508
623,15,Murcia (Region de),1975,4.72272204453861,,,,,,,,,,,,,22.663860321044897
624,15,Murcia (Region de),1976,4.784347329334481,,,,,,,,,,,,,22.599706649780302
625,15,Murcia (Region de),1977,4.84454436358027,,,,,,,,,,,,,22.6332473754883
626,15,Murcia (Region de),1978,4.8646100416622,,,,,,,,,,,,,21.828205108642603
627,15,Murcia (Region de),1979,4.836403727701679,,,,,,,,,,,,,21.691747665405302
628,15,Murcia (Region de),1980,4.763210354379781,,,,,,,,,,,,,21.4614429473877
629,15,Murcia (Region de),1981,4.70808345704241,,,,,,,,,,,,,21.544963836669897
630,15,Murcia (Region de),1982,4.81112539274493,,,,,,,,,,,,,21.812520980835
631,15,Murcia (Region de),1983,4.90688355573073,,,,,,,,,,,,,20.5108871459961
632,15,Murcia (Region de),1984,5.03199080745345,,,,,,,,,,,,,17.9793586730957
633,15,Murcia (Region de),1985,5.15459851175334,,,,,,,,,,,,,18.2883014678955
634,15,Murcia (Region de),1986,5.4715080010622,,,,,,,,,,,,,19.261432647705103
635,15,Murcia (Region de),1987,5.78856044617832,,,,,,,,,,,,,21.543138504028303
636,15,Murcia (Region de),1988,6.12489274827728,,,,,,,,,,,,,23.6007595062256
637,15,Murcia (Region de),1989,6.45044278294929,,,,,,,,,,,,,26.3808155059814
638,15,Murcia (Region de),1990,6.578192102061241,,,,,,,,,,,,,27.4517707824707
639,15,Murcia (Region de),1991,6.71036825694891,,,,,,,,,,,,,25.577903747558604
640,15,Murcia (Region de),1992,6.66288208600556,,,,,,,,,,,,,23.1358852386475
641,15,Murcia (Region de),1993,6.616323820286841,,,,,,,,,,,,,21.1626472473145
642,15,Murcia (Region de),1994,6.7848473608544895,,,,,,,,,,,,,21.1073265075684
643,15,Murcia (Region de),1995,6.88581818071511,,,,,,,,,,,,,23.948043823242198
644,15,Murcia (Region de),1996,7.0454157001459405,,,,,,,,,,,,,
645,15,Murcia (Region de),1997,7.295058380362309,,,,,,,,,,,,,
646,16,Navarra (Comunidad Foral De),1955,2.55512715884189,,,,,,,,,,,,,
647,16,Navarra (Comunidad Foral De),1956,2.6981577128214504,,,,,,,,,,,,,
648,16,Navarra (Comunidad Foral De),1957,2.83983149415457,,,,,,,,,,,,,
649,16,Navarra (Comunidad Foral De),1958,2.88189079243263,,,,,,,,,,,,,
650,16,Navarra (Comunidad Foral De),1959,2.93087690975012,,,,,,,,,,,,,
651,16,Navarra (Comunidad Foral De),1960,3.1635246287751504,,,,,,,,,,,,,
652,16,Navarra (Comunidad Foral De),1961,3.3359040535711904,29.239999771118196,3.45000004768372,24.719999313354503,6.23000001907349,29.9099998474121,6.449999809265139,,,,,,,
653,16,Navarra (Comunidad Foral De),1962,3.6233934120803704,,,,,,,,,,,,,
654,16,Navarra (Comunidad Foral De),1963,3.89481571462283,29.7900009155273,2.79999995231628,26.0400009155273,6.46000003814697,29.5400009155273,5.369999885559079,,,,,,,
655,16,Navarra (Comunidad Foral De),1964,3.98514722286378,,,,,,,13.389813423156701,274.24786376953097,15.849164009094201,5.543560981750491,3.8682854175567596,,19.1858196258545
656,16,Navarra (Comunidad Foral De),1965,4.07297918368189,24.399999618530302,2.6800000667572,28.850000381469698,7.349999904632571,30.5699996948242,6.15999984741211,13.412804603576697,276.363555908203,17.104009628295902,5.885342597961429,3.9796304702758802,,21.209753036499
657,16,Navarra (Comunidad Foral De),1966,4.21001147760796,,,,,,,13.432971954345698,278.747283935547,18.5064468383789,6.273571968078611,4.09997081756592,,19.8447246551514
658,16,Navarra (Comunidad Foral De),1967,4.35239938421612,22.5200004577637,2.35999989509583,29.8199996948242,7.09000015258789,30.760000228881804,7.449999809265139,13.4503841400146,281.893890380859,20.1286563873291,6.71248388290405,4.24443912506104,,17.9839763641357
659,16,Navarra (Comunidad Foral De),1968,4.55698352716746,,,,,,,13.4651098251343,283.630767822266,23.6790332794189,7.183292388916019,4.32393074035645,,18.7410049438477
660,16,Navarra (Comunidad Foral De),1969,4.765709901802611,17.5699996948242,2.41000008583069,32.560001373291,7.78000020980835,31.559999465942397,8.11999988555908,13.4772138595581,285.131011962891,27.4383029937744,7.70386505126953,4.62594985961914,44.16999816894529,22.7656745910645
661,16,Navarra (Comunidad Foral De),1970,4.9794344996016795,,,,,,,,,,,,,22.24440574646
662,16,Navarra (Comunidad Foral De),1971,5.19965704901836,,,,,,,,,,,,,19.590524673461896
663,16,Navarra (Comunidad Foral De),1972,5.466795253671941,,,,,,,,,,,,,20.1721096038818
664,16,Navarra (Comunidad Foral De),1973,5.73050556983719,,,,,,,,,,,,,22.518383026123
665,16,Navarra (Comunidad Foral De),1974,5.98478995538105,,,,,,,,,,,,,25.008567810058604
666,16,Navarra (Comunidad Foral De),1975,6.22293646081588,,,,,,,,,,,,,27.484489440918
667,16,Navarra (Comunidad Foral De),1976,6.29777208255789,,,,,,,,,,,,,27.7473335266113
668,16,Navarra (Comunidad Foral De),1977,6.3844617044404695,,,,,,,,,,,,,24.1056308746338
669,16,Navarra (Comunidad Foral De),1978,6.32419319229104,,,,,,,,,,,,,22.790994644165
670,16,Navarra (Comunidad Foral De),1979,6.23964572831312,,,,,,,,,,,,,22.8123836517334
671,16,Navarra (Comunidad Foral De),1980,6.208440393286071,,,,,,,,,,,,,19.2924785614014
672,16,Navarra (Comunidad Foral De),1981,6.177877923550861,,,,,,,,,,,,,16.8062381744385
673,16,Navarra (Comunidad Foral De),1982,6.36203943474298,,,,,,,,,,,,,15.8658895492554
674,16,Navarra (Comunidad Foral De),1983,6.54470165332227,,,,,,,,,,,,,14.971141815185499
675,16,Navarra (Comunidad Foral De),1984,6.79720083463876,,,,,,,,,,,,,13.395903587341301
676,16,Navarra (Comunidad Foral De),1985,7.0477718559206295,,,,,,,,,,,,,15.864387512207001
677,16,Navarra (Comunidad Foral De),1986,7.44929985127017,,,,,,,,,,,,,17.9428825378418
678,16,Navarra (Comunidad Foral De),1987,7.879177552228381,,,,,,,,,,,,,19.5691547393799
679,16,Navarra (Comunidad Foral De),1988,8.34975756089778,,,,,,,,,,,,,20.5950679779053
680,16,Navarra (Comunidad Foral De),1989,8.80391334200273,,,,,,,,,,,,,22.3473205566406
681,16,Navarra (Comunidad Foral De),1990,9.19737217937732,,,,,,,,,,,,,23.6747093200684
682,16,Navarra (Comunidad Foral De),1991,9.59154492410651,,,,,,,,,,,,,23.568607330322298
683,16,Navarra (Comunidad Foral De),1992,9.34518674073033,,,,,,,,,,,,,25.5794525146484
684,16,Navarra (Comunidad Foral De),1993,9.117395378664131,,,,,,,,,,,,,23.4554958343506
685,16,Navarra (Comunidad Foral De),1994,9.36589528410409,,,,,,,,,,,,,25.159740447998
686,16,Navarra (Comunidad Foral De),1995,9.758640214124089,,,,,,,,,,,,,25.054317474365202
687,16,Navarra (Comunidad Foral De),1996,10.060697118066699,,,,,,,,,,,,,
688,16,Navarra (Comunidad Foral De),1997,10.522707623435698,,,,,,,,,,,,,
689,17,Basque Country (Pais Vasco),1955,3.8531846300052703,,,,,,,,,,,,,
690,17,Basque Country (Pais Vasco),1956,3.9456582961508797,,,,,,,,,,,,,
691,17,Basque Country (Pais Vasco),1957,4.03356173487263,,,,,,,,,,,,,
692,17,Basque Country (Pais Vasco),1958,4.02342189689665,,,,,,,,,,,,,
693,17,Basque Country (Pais Vasco),1959,4.01378196840523,,,,,,,,,,,,,
694,17,Basque Country (Pais Vasco),1960,4.28591839622273,,,,,,,,,,,,,
695,17,Basque Country (Pais Vasco),1961,4.57433609579741,7.96000003814697,4.730000019073491,44.2599983215332,5.53000020980835,33.5900001525879,3.9400000572204603,,,,,,,
696,17,Basque Country (Pais Vasco),1962,4.8989573535630395,,,,,,,,,,,,,
697,17,Basque Country (Pais Vasco),1963,5.197014981629129,8.10999965667725,4.25,44.4300003051758,5.92000007629395,33.8699989318848,3.4300000667572004,,,,,,,
698,17,Basque Country (Pais Vasco),1964,5.33890297875272,,,,,,,36.3632392883301,969.140014648438,67.9733352661133,21.691781997680696,12.2613000869751,,23.819152832031197
699,17,Basque Country (Pais Vasco),1965,5.4651530052518495,6.73000001907349,4.05000019073486,46.220001220703104,6.369999885559079,33.0,3.64000010490417,37.8310432434082,992.827880859375,74.1777114868164,23.062183380127,12.6866369247437,,25.460439682006804
700,17,Basque Country (Pais Vasco),1966,5.54591562706414,,,,,,,39.2548980712891,1018.1431274414099,81.12030029296879,24.617965698242198,13.1446952819824,,25.0173454284668
701,17,Basque Country (Pais Vasco),1967,5.6148957266394905,5.889999866485599,3.75,45.1100006103516,6.48000001907349,34.220001220703104,4.550000190734861,40.6356964111328,1046.98718261719,89.1361541748047,26.376422882080103,13.684739112853999,,23.4360332489014
702,17,Basque Country (Pais Vasco),1968,5.85218493307158,,,,,,,41.974311828613295,1070.11999511719,105.88878631591801,28.264331817627,14.0191659927368,,23.7783908843994
703,17,Basque Country (Pais Vasco),1969,6.08140541736959,5.53000020980835,3.75,45.3899993896484,6.449999809265139,34.0900001525879,4.800000190734861,43.271598815918,1093.23559570312,123.85572052001999,30.352464675903303,15.0817813873291,246.889999389648,26.3729362487793
704,17,Basque Country (Pais Vasco),1970,6.170094241349571,,,,,,,,,,,,,25.4970436096191
705,17,Basque Country (Pais Vasco),1971,6.28363340454625,,,,,,,,,,,,,22.716312408447298
706,17,Basque Country (Pais Vasco),1972,6.55555539865284,,,,,,,,,,,,,24.568805694580103
707,17,Basque Country (Pais Vasco),1973,6.810768561103081,,,,,,,,,,,,,23.0518627166748
708,17,Basque Country (Pais Vasco),1974,7.1051843028108,,,,,,,,,,,,,23.7866611480713
709,17,Basque Country (Pais Vasco),1975,7.377891682175631,,,,,,,,,,,,,19.8656044006348
710,17,Basque Country (Pais Vasco),1976,7.232933621922751,,,,,,,,,,,,,20.365642547607397
711,17,Basque Country (Pais Vasco),1977,7.0898313721191295,,,,,,,,,,,,,20.0888938903809
712,17,Basque Country (Pais Vasco),1978,6.786703607144611,,,,,,,,,,,,,18.5496139526367
713,17,Basque Country (Pais Vasco),1979,6.639817386857099,,,,,,,,,,,,,16.3017597198486
714,17,Basque Country (Pais Vasco),1980,6.56283917136956,,,,,,,,,,,,,16.5340042114258
715,17,Basque Country (Pais Vasco),1981,6.50078545499277,,,,,,,,,,,,,15.795607566833501
716,17,Basque Country (Pais Vasco),1982,6.545058606999559,,,,,,,,,,,,,14.4020538330078
717,17,Basque Country (Pais Vasco),1983,6.59532980113941,,,,,,,,,,,,,15.0416736602783
718,17,Basque Country (Pais Vasco),1984,6.76149675009149,,,,,,,,,,,,,14.7125797271729
719,17,Basque Country (Pais Vasco),1985,6.937160671727719,,,,,,,,,,,,,15.684075355529801
720,17,Basque Country (Pais Vasco),1986,7.33219115130052,,,,,,,,,,,,,16.3246994018555
721,17,Basque Country (Pais Vasco),1987,7.742788123594151,,,,,,,,,,,,,15.5889568328857
722,17,Basque Country (Pais Vasco),1988,8.120536640758889,,,,,,,,,,,,,16.8475723266602
723,17,Basque Country (Pais Vasco),1989,8.50971116232416,,,,,,,,,,,,,19.7838096618652
724,17,Basque Country (Pais Vasco),1990,8.776777889074099,,,,,,,,,,,,,19.934780120849602
725,17,Basque Country (Pais Vasco),1991,9.02527866619582,,,,,,,,,,,,,20.0072422027588
726,17,Basque Country (Pais Vasco),1992,8.87389282470633,,,,,,,,,,,,,19.9394264221191
727,17,Basque Country (Pais Vasco),1993,8.71822353908928,,,,,,,,,,,,,17.9752731323242
728,17,Basque Country (Pais Vasco),1994,9.018137849286369,,,,,,,,,,,,,17.893705368042
729,17,Basque Country (Pais Vasco),1995,9.440873861653369,,,,,,,,,,,,,19.266321182251
730,17,Basque Country (Pais Vasco),1996,9.686518137674948,,,,,,,,,,,,,
731,17,Basque Country (Pais Vasco),1997,10.1706658728087,,,,,,,,,,,,,
732,18,Rioja (La),1955,2.39045993834351,,,,,,,,,,,,,
733,18,Rioja (La),1956,2.5352042186467902,,,,,,,,,,,,,
734,18,Rioja (La),1957,2.6800199768537096,,,,,,,,,,,,,
735,18,Rioja (La),1958,2.72643528676517,,,,,,,,,,,,,
736,18,Rioja (La),1959,2.77285059667662,,,,,,,,,,,,,
737,18,Rioja (La),1960,2.96986570905801,,,,,,,,,,,,,
738,18,Rioja (La),1961,3.1531705750087005,32.720001220703104,3.08999991416931,27.5699996948242,4.34000015258789,26.2299995422363,6.050000190734861,,,,,,,
739,18,Rioja (La),1962,3.4043844615824104,,,,,,,,,,,,,
740,18,Rioja (La),1963,3.66923755252406,34.4300003051758,2.99000000953674,25.3899993896484,4.73999977111816,27.0699996948242,5.380000114440921,,,,,,,
741,18,Rioja (La),1964,3.8039847327381895,,,,,,,10.23792552948,151.320892333984,8.60982704162598,3.06339836120605,1.8116753101348897,,16.6301879882812
742,18,Rioja (La),1965,3.9218082117441897,31.9500007629395,3.0199999809265097,25.9599990844727,5.34999990463257,27.6399993896484,6.07999992370605,9.79054164886475,151.513656616211,8.87244129180908,3.16899657249451,1.77959680557251,,17.728284835815398
743,18,Rioja (La),1966,4.03270487171076,,,,,,,9.35300159454346,151.885833740234,9.16163349151611,3.29110646247864,1.74683582782745,,17.6105575561523
744,18,Rioja (La),1967,4.16031123501544,27.600000381469698,2.7899999618530296,27.030000686645497,5.650000095367429,29.510000228881804,7.42999982833862,8.92512512207031,152.711868286133,9.50362682342529,3.43024039268494,1.71896767616272,,16.5963726043701
745,18,Rioja (La),1968,4.37303644968625,,,,,,,8.50673580169678,152.956436157227,10.655009269714402,3.57529520988464,1.66027390956879,,18.966751098632802
746,18,Rioja (La),1969,4.60354179288618,24.9099998474121,2.5499999523162797,27.1100006103516,6.110000133514401,31.0499992370605,8.27999973297119,8.09766006469727,153.228103637695,11.757670402526902,3.73398232460022,1.67922723293304,46.58000183105471,20.8034381866455
747,18,Rioja (La),1970,4.7934163062785595,,,,,,,,,,,,,21.5658359527588
748,18,Rioja (La),1971,4.9833618617337,,,,,,,,,,,,,19.5932922363281
749,18,Rioja (La),1972,5.23007699878718,,,,,,,,,,,,,20.8908863067627
750,18,Rioja (La),1973,5.47464997793599,,,,,,,,,,,,,20.773138046264602
751,18,Rioja (La),1974,5.5758356673483895,,,,,,,,,,,,,23.3648471832275
752,18,Rioja (La),1975,5.67609257985442,,,,,,,,,,,,,22.532728195190398
753,18,Rioja (La),1976,5.81655232642794,,,,,,,,,,,,,31.175861358642603
754,18,Rioja (La),1977,5.9557982561623,,,,,,,,,,,,,36.6737174987793
755,18,Rioja (La),1978,6.06655239616248,,,,,,,,,,,,,39.0718536376953
756,18,Rioja (La),1979,6.10104266387059,,,,,,,,,,,,,31.2611522674561
757,18,Rioja (La),1980,6.10868339026461,,,,,,,,,,,,,25.491395950317397
758,18,Rioja (La),1981,6.13996020319529,,,,,,,,,,,,,19.747056961059602
759,18,Rioja (La),1982,6.30976860266486,,,,,,,,,,,,,19.5771312713623
760,18,Rioja (La),1983,6.502142227639201,,,,,,,,,,,,,17.3251037597656
761,18,Rioja (La),1984,6.62689252568463,,,,,,,,,,,,,17.8476257324219
762,18,Rioja (La),1985,6.7755639501995,,,,,,,,,,,,,16.5573043823242
763,18,Rioja (La),1986,7.16509586128294,,,,,,,,,,,,,16.6409587860107
764,18,Rioja (La),1987,7.58069105674049,,,,,,,,,,,,,18.5728778839111
765,18,Rioja (La),1988,8.002713161752888,,,,,,,,,,,,,21.577579498291
766,18,Rioja (La),1989,8.45329940608487,,,,,,,,,,,,,22.790969848632802
767,18,Rioja (La),1990,8.85889728353283,,,,,,,,,,,,,21.0927810668945
768,18,Rioja (La),1991,9.229505855469869,,,,,,,,,,,,,18.9119243621826
769,18,Rioja (La),1992,9.18094795181288,,,,,,,,,,,,,21.862037658691396
770,18,Rioja (La),1993,9.13239091983764,,,,,,,,,,,,,16.7657871246338
771,18,Rioja (La),1994,9.498000396929,,,,,,,,,,,,,16.4694519042969
772,18,Rioja (La),1995,9.75221330456923,,,,,,,,,,,,,20.2756500244141
773,18,Rioja (La),1996,10.0564128022574,,,,,,,,,,,,,
774,18,Rioja (La),1997,10.4762923135243,,,,,,,,,,,,,
